"Дата","ФО","Регион","Регион название","Регион геоточка","Регион население","Заражений","Выздоровлений","Смертей","Смертей за день","Заражений за день","Выздоровлений за день","Заражений на 100К населения","Летальность, %"
20.07.2020,Уральский федеральный округ,ХМАО – Югра,Ханты-Мансийский автономный округ - Югра,"",1655074,14214,9058,106,3,236,170,858.813563623137,0.75
20.07.2020,Уральский федеральный округ,Челябинская обл.,Челябинская область,"",3493036,9816,5440,88,0,134,36,281.0162849738737,0.9
20.07.2020,Уральский федеральный округ,Ямало-Ненецкий АО,Ямало-Ненецкий автономный округ,"",538547,9478,4376,60,0,155,222,1759.9206754470827,0.63
20.07.2020,Центральный федеральный округ,Белгородская обл.,Белгородская область,"",1549876,5486,5021,43,0,45,17,353.96380097504573,0.78
20.07.2020,Центральный федеральный округ,Брянская обл.,Брянская область,"",1210982,7068,5450,35,0,30,34,583.6585514896175,0.5
20.07.2020,Центральный федеральный округ,Владимирская обл.,Владимирская область,"",1378337,5261,4544,109,1,43,4,381.6918503965286,2.07
20.07.2020,Центральный федеральный округ,Воронежская обл.,Воронежская область,"",2333768,10168,7609,77,0,103,81,435.6902656990755,0.76
20.07.2020,Центральный федеральный округ,Ивановская обл.,Ивановская область,"",1014646,5998,4262,64,0,60,21,591.1421323298963,1.07
20.07.2020,Центральный федеральный округ,Калужская обл.,Калужская область,"",1012156,6923,5325,54,0,34,23,683.9854725951335,0.78
20.07.2020,Центральный федеральный округ,Костромская обл.,Костромская область,"",643324,1995,1327,24,0,32,5,310.1081259209978,1.2
20.07.2020,Центральный федеральный округ,Курская обл.,Курская область,"",1115237,5893,4132,49,0,32,0,528.4078630820176,0.83
20.07.2020,Центральный федеральный округ,Липецкая обл.,Липецкая область,"",1150201,4410,3364,20,0,15,0,383.4112472515673,0.45
20.07.2020,Центральный федеральный округ,Москва,Москва,"",12506468,234123,170918,4314,15,578,379,1872.015344380204,1.84
20.07.2020,Центральный федеральный округ,Московская обл.,Московская область,"",7503385,61896,43585,1061,3,153,218,824.90769166183,1.71
20.07.2020,Центральный федеральный округ,Орловская обл.,Орловская область,"",747247,5349,3880,77,0,31,10,715.8275643796495,1.44
20.07.2020,Центральный федеральный округ,Рязанская обл.,Рязанская область,"",1121474,5957,5049,24,0,36,9,531.1759345290217,0.4
20.07.2020,Центральный федеральный округ,Смоленская обл.,Смоленская область,"",949348,5408,3334,87,0,27,11,569.6541205121831,1.61
20.07.2020,Центральный федеральный округ,Тамбовская обл.,Тамбовская область,"",1033552,5566,4257,30,0,42,9,538.5312011393718,0.54
20.07.2020,Центральный федеральный округ,Тверская обл.,Тверская область,"",1283873,4288,3736,118,2,25,0,333.9894210720219,2.75
20.07.2020,Центральный федеральный округ,Тульская обл.,Тульская область,"",1491855,7933,6477,186,4,43,44,531.7540913828757,2.34
20.07.2020,Центральный федеральный округ,Ярославская обл.,Ярославская область,"",1265684,5598,4826,22,0,38,7,442.2904927296229,0.39
20.07.2020,Южный федеральный округ,Адыгея,Республика Адыгея,"",453376,2384,1910,16,0,20,9,525.8328627893845,0.67
20.07.2020,Южный федеральный округ,Астраханская обл.,Астраханская область,"",1017514,4213,3023,39,0,37,59,414.04835707420244,0.93
20.07.2020,Южный федеральный округ,Волгоградская обл.,Волгоградская область,"",2521276,8149,4623,53,0,93,9,323.2093590705659,0.65
20.07.2020,Южный федеральный округ,Калмыкия,Республика Калмыкия,"",275413,2371,1470,34,0,8,40,860.8889195499123,1.43
20.07.2020,Южный федеральный округ,Краснодарский край,Краснодарский край,"",5603420,7262,6154,97,1,72,25,129.59942320939712,1.34
20.07.2020,Южный федеральный округ,Крым,Республика Крым,"",1913731,969,721,13,0,26,0,50.63407553099155,1.34
20.07.2020,Южный федеральный округ,Ростовская обл.,Ростовская область,"",4220452,11534,8926,183,0,115,17,273.28826391106924,1.59
20.07.2020,Южный федеральный округ,Севастополь,Севастополь,"",436670,305,237,6,0,13,1,69.8467950626331,1.97
21.07.2020,Дальневосточный федеральный округ,Амурская обл.,Амурская область,"",798424,2451,1562,33,0,28,76,306.9797501077122,1.35
21.07.2020,Дальневосточный федеральный округ,Бурятия,Республика Бурятия,"",984511,3729,2860,35,3,37,40,378.76671769030514,0.94
21.07.2020,Дальневосточный федеральный округ,Еврейская АО,Еврейская автономная область,"",162014,509,423,7,0,2,12,314.1703803375017,1.38
21.07.2020,Дальневосточный федеральный округ,Забайкальский край,Забайкальский край,"",1072806,3952,3266,47,0,25,111,368.3797443340175,1.19
